,expId,Compound,Catalog.No.,Rack.Number,M.w.,CAS.Number,Form,Targets..as.supplied.,Target.class..11Mar15.,Molecule.Type,Target.Species,Target.Type,Information,Smiles,Max.Solubility.in.DMSO,URL,Pathway,Plate,Position
57,3,Sunitinib Malate,S1042,L1700-01,532.56,341031-54-7,malate,VEGFR;PDGFR;c-Kit,PDGFR,Synthetic small molecule,Mammalian,Kinase,Sunitinib Malate is a multi-targeted RTK inhibitor targeting VEGFR2 (Flk-1) and PDGFRBeta with IC50 of 80 nM and 2 nM; and also inhibits c-Kit.,C1(=CC=C2C(=C1)/C(C(N2)=O)=C/C3NC(=C(C=3C)C(NCCN(CC)CC)=O)C)F.C(C[C@@H](C(O)=O)O)(O)=O,28,http://www.selleckchem.com/products/Sunitinib-Malate-(Sutent).html,Protein Tyrosine Kinase,1,c9
58,3,Avagacestat (BMS-708163),S1262,L1700-03,520.88,1146699-66-2,free base,Gamma-secretase;Beta Amyloid,Gamma-secretase,Synthetic small molecule,Mammalian,Signaling-related,Avagacestat (BMS-708163) is a potent; selective; orally bioavailable gamma-secretase inhibitor of ABeta40 and ABeta42 with IC50 of 0.3 nM and 0.27 nM; demonstrating a 193-fold selectivity against Notch. Phase 2.,C1(=C(C=C(C=C1)C2N=CON=2)F)CN([C@@H](C(N)=O)CCC(F)(F)F)S(C3=CC=C(C=C3)Cl)(=O)=O,199,http://www.selleckchem.com/products/BMS-708163.html,Proteases,1,c10
59,3,Elesclomol (STA-4783),S1052,L1700-01,400.5,488832-69-5,free base,HSP (e.g. HSP90),Copper,Synthetic small molecule,Mammalian,Metal (Cu),Elesclomol (STA-4783) is a novel potent oxidative stress inducer that elicits pro-apoptosis events among tumor cells.,C1=CC=C(C=C1)C(N(NC(CC(NN(C)C(=S)C2=CC=CC=C2)=O)=O)C)=S,199,http://www.selleckchem.com/products/Elesclomol.html,Cytoskeletal Signaling,1,c11
60,3,Altretamine,S1278,L1700-03,210.28,645-05-6,free base,Others,DNA/RNA Metabolism,,Mammalian,Double stranded DNA,Altretamine is an anti-neoplastic agent.,N1=C(N=C(N=C1N(C)C)N(C)C)N(C)C,71,http://www.selleckchem.com/products/Altretamine.html,Others,1,c12
61,3,GDC-0941,S1065,L1700-01,513.64,957054-30-7,free base,PI3K,PI3K,Synthetic small molecule,Mammalian,Kinase,GDC-0941 is a potent inhibitor of PI3KA/δ with IC50 of 3 nM; with modest selectivity against p110Beta (11-fold) and p110gamma (25-fold).,C1(=CC=CC2=C1C=NN2)C3=NC(=C4C(=N3)C=C(S4)CN5CCN(CC5)S(=O)(=O)C)N6CCOCC6,85,http://www.selleckchem.com/products/GDC-0941.html,PI3K/Akt/mTOR,1,c13
62,3,Bumetanide,S1287,L1700-03,364.42,28395-03-1,free base,Others,GPR35;NKCC1,Synthetic small molecule,Mammalian,Metabolism-related,Bumetanide (Bumex) is a loop diuretic of the sulfamyl category to treat heart failure.,C1=C(C(=C(C=C1C(=O)O)NCCCC)OC2=CC=CC=C2)S(=O)(=O)N,200,http://www.selleckchem.com/products/Bumetanide.html,Others,1,c14
63,3,SB216763,S1075,L1700-01,371.22,280744-09-4,free base,GSK-3,GSK-3,Synthetic small molecule,Mammalian,Kinase,SB216763 is a potent and selective GSK-3 inhibitor with IC50 of 34.3 nM for GSK-3A and equally effective at inhibiting human GSK-3Beta.,C1=CC=CC2=C1N(C=C2C3=C(C(NC3=O)=O)C4=CC=C(C=C4Cl)Cl)C,61,http://www.selleckchem.com/products/SB-216763.html,PI3K/Akt/mTOR,1,c15
64,3,FT-207 (NSC 148958),S1300,L1700-03,200.17,17902-23-7,free base,DNA/RNA Synthesis,Thymidylate synthase ,Synthetic small molecule,Mammalian,Metabolism-related,FT-207 (NSC 148958) is a substance being used in the treatment of some types of cancer.,N1C(N(C=C(C1=O)F)[C@@H]2OCCC2)=O,199,http://www.selleckchem.com/products/Ftorafur.html,DNA Damage,1,c16
65,3,Iniparib (BSI-201),S1087,L1700-01,292.03,160003-66-7,free base,PARP,PARP,Synthetic small molecule,Mammalian,Metabolism-related,BSI-201 (Iniparib; SAR240550) is a PARP1 inhibitor with demonstrated effectiveness in triple-negative breast cancer (TNBC). Phase 3.,C1=CC(=C(C=C1C(N)=O)[N+](=O)[O-])I,198,http://www.selleckchem.com/products/BSI-201.html,DNA Damage,1,c17
66,3,Dexamethasone (DHAP),S1322,L1700-03,392.46,50-02-2,free base,Autophagy;IL Receptor,Glucocorticoid Receptor,Synthetic small molecule,Mammalian,Receptor,Dexamethasone is an anti-inflammatory and immunosuppressant.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]([C@@H](C4)C)(C(=O)CO)O)C)[H])[H])F)C)=O,201,http://www.selleckchem.com/products/Dexamethasone.html,Others,1,c18
67,3,Quisinostat (JNJ-26481585),S1096,L1700-01,394.48,875320-29-9,free base,HDAC,HDAC,Synthetic small molecule,Mammalian,Epigenetic modifier,JNJ-26481585 is a novel second-generation HDAC inhibitor with highest potency for HDAC1 with IC50 of 0.11 nM; modest potent to HDACs 2; 4; 10; and 11; greater than 30-fold selectivity against HDACs 3; 5; 8; and 9 and lowest potency to HDACs 6 and 7. Phase 2.,C1=CC=C2C(=C1)C(=CN2C)CNCC3CCN(CC3)C4=NC=C(C=N4)C(=O)NO,200,http://www.selleckchem.com/products/JNJ-26481585.html,Epigenetics,1,c19
68,3,Fluoxetine HCl,S1333,L1700-03,345.79,56296-78-7,hydrochloride,5-HT Receptor,SLC6A4 (SERT),Synthetic small molecule,Mammalian,Signaling-related,Fluoxetine HCl is an antidepressant of the selective serotonin reuptake inhibitor (SSRI) class.,C1(=CC=C(C=C1)OC(CCNC)C2=CC=CC=C2)C(F)(F)F.Cl,199,http://www.selleckchem.com/products/Fluoxetine-hydrochloride.html,Neuronal Signaling,1,c20
69,3,LY294002,S1105,L1700-01,307.34,154447-36-6,free base,Autophagy;PI3K,PI3K,Synthetic small molecule,Mammalian,Kinase,LY294002 is the first synthetic molecule known to inhibit PI3KA/δ/Beta with IC50 of 0.5 muM/0.57 muM/0.97 muM; respectively; more stable in solution than Wortmannin; and also blocks autophagosome formation.,C1=CC(=C2C(=C1)C(C=C(O2)N3CCOCC3)=O)C4=CC=CC=C4,117,http://www.selleckchem.com/products/LY294002.html,PI3K/Akt/mTOR,1,c21
70,3,Ivermectin,S1351,L1700-03,875.09,70288-86-7,free base,Others,Other,,Other,Other,Ivermectin is a broad-spectrum antiparasitic medication.,[C@]12([C@]3([C@@H](C(=C[C@@]1(C(O[C@@H]4C[C@]5(O[C@@](C4)(C/C=C(/[C@H]([C@H](/C=C/C=C/2CO3)C)O[C@]6(C[C@@H]([C@H]([C@@H](O6)C)O[C@]7(C[C@@H]([C@H]([C@@H](O7)C)O)OC)[H])OC)[H])C)[H])O[C@@]([C@H](CC5)C)([C@@H](C)CC)[H])=O)[H])C)O)[H])O,199,http://www.selleckchem.com/products/Ivermectin.html,Others,1,c22
71,3,SGI-1027,S7276,L1700-21,461.52,1020149-73-8,free base,DNA Methyltransferase,DNA Methyltransferase,Synthetic small molecule,Mammalian,Epigenetic modifier,SGI-1027 is a DNMT inhibitor with IC50 of 6; 8; 7.5 muM for DNMT1; DNMT3A; and DNMT3B,N1=CC=C(C2=C1C=CC=C2)NC3=CC=C(C=C3)C(NC4=CC=C(C=C4)NC5=NC(=NC(=C5)C)N)=O,199,http://www.selleckchem.com/products/sgi-1027.html,Epigenetics,1,c23
72,3,ZCL278,S7293,L1700-21,584.89,587841-73-4,free base,Rac,CDC42/RAC/RHO,Synthetic small molecule,Mammalian,Signaling-related,ZCL278 is a selective Cdc42 GTPase inhibitor with Kd of 11.4 muM.,C1=C(N=C(N=C1C)NS(C2=CC=C(C=C2)NC(NC(COC3=C(C=C(C=C3)Br)Cl)=O)=S)(=O)=O)C,170,http://www.selleckchem.com/products/zcl278.html,Cell Cycle,1,c24
73,3,GSK690693,S1113,L1700-02,425.48,937174-76-0,free base,Akt,AKT;PKC;PRKX,Synthetic small molecule,Mammalian,Kinase,GSK690693 is a pan-Akt inhibitor targeting Akt1/2/3 with IC50 of 2 nM/13 nM/9 nM; also sensitive to the AGC kinase family: PKA; PrkX and PKC isozymes. Phase 1.,C12=C(C(=CN=C1C#CC(C)(O)C)OC[C@@H]3CNCCC3)N(C(=N2)C4C(=NON=4)N)CC,91,http://www.selleckchem.com/products/GSK690693.html,PI3K/Akt/mTOR,1,d1
74,3,GSK1059615,S1360,L1700-04,333.36,958852-01-2,free base,PI3K;mTOR,PI3K/MTOR,Synthetic small molecule,Mammalian,Kinase,GSK1059615 is a dual inhibitor of PI3KA/Beta/δ/gamma (reversible) and mTOR with IC50 of 0.4 nM/0.6 nM/2 nM/5 nM and 12 nM; respectively. Phase 1.,C1(=CC=C2C(=C1)C(=CC=N2)C3=CC=NC=C3)/C=C4/C(NC(S4)=O)=O,10,http://www.selleckchem.com/products/GSK1059615.html,PI3K/Akt/mTOR,1,d2
75,3,TW-37,S1121,L1700-02,573.7,877877-35-5,free base,Bcl-2,BCL2,Synthetic small molecule,Mammalian,Cell death,TW-37 is a novel nonpeptide inhibitor to recombinant Bcl-2; Bcl-xL and Mcl-1 with Ki of 0.29 muM; 1.11 muM and 0.26 muM; respectively.,C1=CC=CC(=C1C(C)(C)C)S(C2=CC=C(C=C2)NC(C3=C(C(=C(C(=C3)CC4=CC=CC=C4C(C)C)O)O)O)=O)(=O)=O,200,http://www.selleckchem.com/products/TW-37.html,Apoptosis,1,d3
76,3,Cefoselis Sulfate,S1371,L1700-04,620.64,122841-12-7,sulfate,Others,Other,Synthetic small molecule,Bacteria,Metabolism-related,Cefoselis sulfate is an antibiotic.,C1(C(=C(N2[C@](S1)([C@H](C2=O)NC(=O)/C(=N/OC)C3N=C(SC=3)N)[H])C(=O)O)CN4C=CC(N4CCO)=N).S(O)(O)(=O)=O,10,http://www.selleckchem.com/products/Cefoselis-sulfate.html,Others,1,d4
77,3,Malotilate,S1137,L1700-02,288.38,59937-28-9,free base,Others,Other,Synthetic small molecule,Mammalian,Other,Malotilate is a liver protein metabolism improved compound.,C(C(C(=O)OC(C)C)=C1SC=CS1)(=O)OC(C)C,201,http://www.selleckchem.com/products/Malotilate.html,Others,1,d5
78,3,Meropenem,S1381,L1700-04,383.46,96036-03-2,free base,Others,Other,Synthetic small molecule,Bacteria,Metabolism-related,Meropenem is an ultra-broad spectrum injectable antibiotic.,N12C(C(C1=O)C(C)O)C(C(=C2C(O)=O)SC3CC(NC3)C(=O)N(C)C)C,200,http://www.selleckchem.com/products/Meropenem.html,Others,1,d6
79,3,SNS-032 (BMS-387032),S1145,L1700-02,380.53,345627-80-7,free base,CDK,CDK,Synthetic small molecule,Mammalian,Kinase,SNS-032 has firstly been described as a selective inhibitor of CDK2 with IC50 of 48 nM and is 10- and 20-fold selective over CDK1/CDK4. It is also found to be sensitive to CDK7/9 with IC50 of 62 nM/4 nM; with little effect on CDK6. Phase 1.,C1(=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3)C(C)(C)C,199,http://www.selleckchem.com/products/SNS-032.html,Cell Cycle,1,d7
80,3,Oxcarbazepine,S1391,L1700-04,252.27,28721-07-5,free base,Sodium Channel,Sodium Channel,Synthetic small molecule,Mammalian,Channel,Oxcarbazepine inhibits the binding of [3H]BTX to sodium channels with IC50 of 160 muM and also inhibits the influx of 22Na+ into rat brain synaptosomes with IC50 about 100 muM.,N1(C2=C(C(CC3=C1C=CC=C3)=O)C=CC=C2)C(N)=O,27,http://www.selleckchem.com/products/Oxcarbazepine.html,Transmembrane Transporters,1,d8
81,3,Capecitabine ,S1156,L1700-02,359.35,154361-50-9,free base,DNA/RNA Synthesis,Thymidylate synthase ,,Mammalian,Metabolism-related,Capecitabine is a tumor-selective fluoropyrimidine carbamate which achieves higher intratumoral 5-FU level with lower toxicity than 5-FU.,N1=C(C(=CN(C1=O)[C@@H]2O[C@@H]([C@H]([C@@H]2O)O)C)F)NC(OCCCCC)=O,200,http://www.selleckchem.com/products/Capecitabine(Xeloda).html,DNA Damage,1,d9
82,3,Tenofovir ,S1401,L1700-04,287.21,147127-20-6,free base,Reverse Transcriptase,Reverse Transcriptase,Synthetic small molecule,Virus,Reverse Transcriptase,Tenofovir blocks reverse transcriptase and hepatitis B virus infections.,N1=CN=C2C(=C1N)N=CN2C[C@H](OCP(=O)(O)O)C,13,http://www.selleckchem.com/products/Tenofovir.html,Microbiology,1,d10
83,3,Cisplatin,S1166,L1700-02,300.05,15663-27-1,free base,DNA/RNA Synthesis,Nucleic acids,Synthetic small molecule,Mammalian,Double stranded DNA,Cisplatin is an inorganic platinum complex; which is able to inhibit DNA synthesis by forming DNA adducts. ,[Pt](N)(Cl)(Cl)N,199,http://www.selleckchem.com/products/Cisplatin.html,DNA Damage,1,d11
84,3,Droxinostat,S1422,L1700-04,243.69,99873-43-5,free base,HDAC,HDAC,Synthetic small molecule,Mammalian,Epigenetic modifier,Droxinostat (CMH; 5809354) is a selective inhibitor of HDAC; mostly for HDACs 6 and 8 with IC50 of 2.47muM and 1.46 muM; greater than 8-fold selective against HDAC3 and no inhibition to HDAC1; 2; 4; 5; 7; 9; and 10.,C1=C(C=C(C(=C1)OCCCC(NO)=O)C)Cl,201,http://www.selleckchem.com/products/Droxinostat.html,Cytoskeletal Signaling,1,d12
85,3,MK-2866 (GTx-024),S1174,L1700-02,389.33,841205-47-8,free base,Androgen Receptor,Androgen Receptor,Synthetic small molecule,Mammalian,Receptor,MK-2866 (GTx-024) is a selective androgen receptor modulator (SARM) with Ki of 3.8 nM; and is tissue-selective for anabolic organs. Phase 3.,C([C@@](COC1C=CC(=CC=1)C#N)(C)O)(=O)NC2C=C(C(=CC=2)C#N)C(F)(F)F,200,http://www.selleckchem.com/products/Ostarine.html,Endocrinology & Hormones,1,d13
86,3,Tizanidine HCl,S1437,L1700-04,290.17,64461-82-1,hydrochloride,Adrenergic Receptor,Adrenergic Receptor,,Mammalian,Receptor,Tizanidine HCl is an A2-adrenergic receptor agonist and inhibits neurotransmitter release from CNS noradrenergic neurons.,C1(C=CC2C(C=1NC3NCCN=3)=NSN=2)Cl.Cl,34,http://www.selleckchem.com/products/Tizanidine-hydrochloride.html,Neuronal Signaling,1,d14
87,3,Ritonavir,S1185,L1700-02,720.94,155213-67-5,free base,HIV Protease,P450,Synthetic small molecule,Mammalian,Protease,Ritonavir is an antiretroviral drug which inhibits a particular liver enzyme that normally metabolizes protease inhibitors; cytochrome P450-3A4 (CYP3A4).,C1=CC=CC=C1C[C@@H]([C@H](C[C@H](CC2=CC=CC=C2)NC([C@@H](NC(N(CC3=CSC(=N3)C(C)C)C)=O)C(C)C)=O)O)NC(OCC4=CN=CS4)=O,138,http://www.selleckchem.com/products/Ritonavir.html,Proteases,1,d15
88,3,Zonisamide,S1445,L1700-04,212.23,68291-97-4,free base,Others,Other,,Mammalian,Other,Zonisamide is a sulfonamide anticonvulsant approved for use as an adjunctive.,C12=CC=CC=C1ON=C2CS(N)(=O)=O,197,http://www.selleckchem.com/products/Zonisamide.html,Others,1,d16
89,3,CUDC-101,S1194,L1700-02,434.49,1012054-59-9,free base,HDAC;HER2;EGFR,ERBB;HDAC,Synthetic small molecule,Mammalian,Kinase,CUDC-101 is a potent multi-targeted inhibitor against HDAC; EGFR and HER2 with IC50 of 4.4 nM; 2.4 nM; and 15.7 nM; and inhibits class I/II HDACs; but not class III; Sir-type HDACs. Phase 1.,C12=C(N=CN=C1NC3=CC(=CC=C3)C#C)C=C(C(=C2)OCCCCCCC(NO)=O)OC,46,http://www.selleckchem.com/products/CUDC-101.html,Epigenetics,1,d17
90,3,Zibotentan (ZD4054),S1456,L1700-04,424.43,186497-07-4,free base,Endothelin Receptor,Endothelin Receptor,Synthetic small molecule,Mammalian,Receptor,Zibotentan (ZD4054) is a specific Endothelin (ETA) antagonist with IC50 of 21 nM; exhibiting no activity at ETB. Phase 3.,C1(C(=CC=CN=1)S(=O)(=O)NC2C(=NC(=CN=2)C)OC)C3C=CC(=CC=3)C4OC=NN=4,56,http://www.selleckchem.com/products/Zibotentan(ZD4054).html,GPCR & G Protein,1,d18
91,3,Dutasteride,S1202,L1700-02,528.53,164656-23-9,free base,5-alpha Reductase,5-alpha Reductase,Synthetic small molecule,Mammalian,Metabolism-related,Dutasteride is a dual 5-A reductase inhibitor that inhibits conversion of testosterone to dihydrotestosterone (DHT).,C1C(N[C@]2([C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H](CC4)C(NC5=CC(=CC=C5C(F)(F)F)C(F)(F)F)=O)C)[H])[H])[H])C)[H])=O,117,http://www.selleckchem.com/products/Dutasteride.html,Endocrinology & Hormones,1,d19
92,3,Calcitriol,S1466,L1700-04,416.64,32222-06-3,free base,Others,N/A,Metabolite,Mammalian,N/A,Calcitriol is the hormonally active form of vitamin D.,[C@@H]1(C[C@@H](C(/C(C1)=C\C=C2\[C@]3([C@](CCC2)([C@@H](CC3)[C@@H](CCCC(C)(C)O)C)C)[H])=C)O)O,199,http://www.selleckchem.com/products/Calcitriol-(Rocaltrol).html,Others,1,d20
93,3,Imiquimod,S1211,L1700-02,240.3,99011-02-6,free base,Others,TLR7,Synthetic small molecule,Mammalian,Signaling-related,Imiquimod is a novel synthetic agent with immune response modifying activity.,N1=C2C(=C3C(=C1N)N=CN3CC(C)C)C=CC=C2,12,http://www.selleckchem.com/products/Imiquimod.html,Angiogenesis,1,d21
94,3,SB525334,S1476,L1700-04,343.42,356559-20-1,free base,TGF-beta/Smad,ALK4/5,Synthetic small molecule,Mammalian,Kinase,SB525334 is a potent and selective inhibitor of TGFBeta receptor I (ALK5) with IC50 of 14.3 nM; is 4-fold less potent to ALK4 than ALK5 and inactive to ALK2; 3; and 6.,C1(=CC=C2C(=C1)N=CC=N2)C3NC(=NC=3C4=CC=CC(=N4)C)C(C)(C)C,200,http://www.selleckchem.com/products/SB-525334.html,TGF-beta/Smad,1,d22
95,3,CO-1686 (AVL-301),S7284,L1700-21,555.55,1374640-70-6,free base,EGFR,ERBB,Synthetic small molecule,Mammalian,Kinase,CO-1686 is an irreversible; mutant-selective EGFR inhibitor with Ki of 21.5 nM and 303.3 nM for EGFRL858R/T790M and EGFRWT; respectively. Phase 1/2.,C1(=CN=C(N=C1NC2=CC=CC(=C2)NC(=O)C=C)NC3=C(C=C(C=C3)N4CCN(CC4)C(C)=O)OC)C(F)(F)F,180,http://www.selleckchem.com/products/co-1686.html,Protein Tyrosine Kinase,1,d23
96,3,WZ4003,S7317,L1700-21,496.99,1214265-58-3,free base,AMPK,NUAK1/2,Synthetic small molecule,Mammalian,Kinase,WZ4003 is a highly specific NUAK kinase inhibitor with IC50 of 20 nM and 100 nM for NUAK1 and NUAK2; respectively; without significant inhibition on 139 other kinases.,N1=C(N=C(C(=C1)Cl)OC2=CC(=CC=C2)NC(CC)=O)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,14,http://www.selleckchem.com/products/wz4003.html,PI3K/Akt/mTOR,1,d24
97,3,Linifanib (ABT-869),S1003,L1700-01,375.41,796967-16-3,free base,CSF-1R;PDGFR;VEGFR,CSF1R;PDGFR;VEGFR,Synthetic small molecule,Mammalian,Kinase,Linifanib (ABT-869) is a novel; potent ATP-competitive VEGFR/PDGFR inhibitor for KDR; CSF-1R; Flt-1/3 and PDGFRBeta with IC50 of 4 nM; 3 nM; 3 nM/4 nM and 66 nM respectively; mostly effective in mutant kinase-dependent cancer cells (i.e. FLT3). Phase 3. ,C12=CC=CC(=C1C(=NN2)N)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C)F,199,http://www.selleckchem.com/products/ABT-869.html,Protein Tyrosine Kinase,1,e1
98,3,OSI-930,S1220,L1700-03,443.44,728033-96-3,free base,c-Kit;CSF-1R;VEGFR,KIT;CSF-1R;VEGFR,Synthetic small molecule,Mammalian,Kinase,OSI-930 is a potent inhibitor of Kit; KDR and CSF-1R with IC50 of 80 nM; 9 nM and 15 nM; respectively; also potent to Flt-1; c-Raf and Lck and low activity against PDGFRA/Beta; Flt-3 and Abl. Phase 1.,C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3)C(NC4=CC=C(C=C4)OC(F)(F)F)=O,200,http://www.selleckchem.com/products/OSI-930.html,Protein Tyrosine Kinase,1,e2
99,3,Afatinib (BIBW2992),S1011,L1700-01,485.94,439081-18-2,free base,EGFR;HER2,ERBB,Synthetic small molecule,Mammalian,Kinase,Afatinib (BIBW2992) irreversibly inhibits EGFR/HER2 including EGFR(wt); EGFR(L858R); EGFR(L858R/T790M) and HER2 with IC50 of 0.5 nM; 0.4 nM; 10 nM and 14 nM; respectively; 100-fold more active against Gefitinib-resistant L858R-T790M EGFR mutant. Phase 3.,C1(=C(C=C(C=C1)NC2=NC=NC3=C2C=C(C(=C3)O[C@H]4CCOC4)NC(/C=C/CN(C)C)=O)Cl)F,199,http://www.selleckchem.com/products/BIBW2992.html,Protein Tyrosine Kinase,1,e3
100,3,Idarubicin HCl,S1228,L1700-03,533.95,57852-57-0,hydrochloride,Topoisomerase,TOP2,Synthetic small molecule,Mammalian,Nucleic acid metabolism,Idarubicin HCl is a hydrochloride salt form of Idarubicin which is an anthracycline antibiotic and a DNA topoisomerase II (topo II) inhibitor for MCF-7 cells with IC50 of 3.3 ng/mL.,C1(=CC=C2C(=C1)C(C3=C(C2=O)C(=C4C(=C3O)[C@@H](C[C@@](C4)(C(C)=O)O)O[C@@H]5O[C@H]([C@H]([C@H](C5)N)O)C)O)=O).Cl,187,http://www.selleckchem.com/products/Idarubicin.html,DNA Damage,1,e4
101,3,Ridaforolimus (Deforolimus; MK-8669),S1022,L1700-01,990.21,572924-54-0,free base,mTOR,FKBP12/MTOR,Synthetic small molecule,Mammalian,Signaling-related,Ridaforolimus (Deforolimus) is a selective mTOR inhibitor with IC50 of 0.2 nM; while not classified as a prodrug; mTOR inhibition and FKBP12 binding is similar to rapamycin.,[C@H]1(C[C@@H](CC[C@@H]1OP(C)(=O)C)C[C@H]([C@@H]2CC([C@@H](/C=C(/[C@H]([C@@H](OC)C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@]3(CC[C@H]([C@](C(C(N4[C@](C(O2)=O)(CCCC4)[H])=O)=O)(O3)O)C)[H])OC)C)C)C)=O)O)C)C)=O)C)OC,199,http://www.selleckchem.com/products/Deforolimus.html,PI3K/Akt/mTOR,1,e5
102,3,Agomelatine,S1243,L1700-03,243.3,138112-76-2,free base,5-HT Receptor,5-HT Receptor,Synthetic small molecule,Mammalian,Receptor,Agomelatine is classified as a norepinephrine-dopamine disinhibitor (NDDI) due to its antagonism of the 5-HT2C receptor.,C(C)(=O)NCCC1C=CC=C2C=CC(=CC=12)OC,201,http://www.selleckchem.com/products/Agomelatine.html,Neuronal Signaling,1,e6
103,3,NVP-AEW541,S1034,L1700-01,439.55,475489-16-8,free base,IGF-1R,INSR; IGF1R; FLT3; TEK; HER4,Synthetic small molecule,Mammalian,Kinase,NVP-AEW541 is a potent inhibitor of IGF-1R with IC50 of 86 nM; 27-fold greater selectivity for IGF-1R than InsR.,C1=CC(=CC(=C1)OCC2=CC=CC=C2)C3=CN(C4=C3C(=NC=N4)N)[C@@H]5C[C@@H](C5)CN6CCC6,200,http://www.selleckchem.com/products/NVP-AEW541.html,Protein Tyrosine Kinase,1,e7
104,3,Nepafenac,S1255,L1700-03,254.28,78281-72-8,free base,Others,COX,,Mammalian,Metabolism-related,Nepafenac is a non-steroidal anti-inflammatory agent.,C(CC1C(=C(C=CC=1)C(C2C=CC=CC=2)=O)N)(=O)N,200,http://www.selleckchem.com/products/Nepafenac.html,Others,1,e8
105,3,Tandutinib (MLN518),S1043,L1700-01,562.7,387867-13-2,free base,FLT3,KIT;PDGFR;FLT3,Synthetic small molecule,Mammalian,Kinase,Tandutinib (MLN518; CT53518) is a potent FLT3 antagonist with IC50 of 0.22 muM; also inhibits PDGFR and c-Kit; 15 to 20-fold higher potency for FLT3 versus CSF-1R and >100-fold selectivity for the same target versus FGFR; EGFR and KDR. Phase 1/2.,C1=C(C(=CC2=C1N=CN=C2N3CCN(CC3)C(NC4=CC=C(C=C4)OC(C)C)=O)OC)OCCCN5CCCCC5,10,http://www.selleckchem.com/products/Tandutinib-(MLN518).html,Angiogenesis,1,e9
106,3,PD173074,S1264,L1700-03,523.67,219580-11-7,free base,VEGFR;FGFR,FGFR;VEGFR,Synthetic small molecule,Mammalian,Kinase,PD173074 is a potent FGFR1 inhibitor with IC50 of ~25 nM and also inhibits VEGFR2 with IC50 of 100-200 nM; ~1000-fold selective for FGFR1 than PDGFR and c-Src.,N1=C(N=C2C(=C1)C=C(C(=N2)NC(NC(C)(C)C)=O)C3=CC(=CC(=C3)OC)OC)NCCCCN(CC)CC,190,http://www.selleckchem.com/products/PD-173074.html,Angiogenesis,1,e10
107,3,Entinostat (MS-275),S1053,L1700-01,376.41,209783-80-2,free base,HDAC,HDAC,Synthetic small molecule,Mammalian,Epigenetic modifier,Entinostat (MS-275) strongly inhibits HDAC1 and HDAC3 with IC50 of 0.51 muM and 1.7 muM; compared with HDACs 4; 6; 8; and 10. Phase 1/2.,C1=C(C=CC(=C1)C(NC2=CC=CC=C2N)=O)CNC(OCC3=CN=CC=C3)=O,199,http://www.selleckchem.com/products/MS-275.html,Epigenetics,1,e11
108,3,Amisulpride,S1280,L1700-03,369.48,71675-85-9,free base,Dopamine Receptor,Dopamine Receptor,Synthetic small molecule,Mammalian,Receptor,Amisulpride is an atypical antipsychotic used to treat psychosis in schizophrenia and episodes of mania in bipolar disorder.,C1C(N(CC1)CC)CNC(C2=CC(=C(C=C2OC)N)S(CC)(=O)=O)=O,200,http://www.selleckchem.com/products/Amisulpride.html,Neuronal Signaling,1,e12
109,3,SL-327,S1066,L1700-01,335.35,305350-87-2,free base,MEK,MEK,Synthetic small molecule,Mammalian,Kinase,SL327 is a selective inhibitor for MEK1/2 with IC50 of 0.18 muM/ 0.22 muM; no activity towards Erk1; MKK3; MKK4; c-JUN; PKC; PKA; or CamKII;capable of transport through the blood-brain barrier.,C1=CC=CC(=C1C(F)(F)F)/C(=C(/SC2=CC=C(C=C2)N)N)C#N,11,http://www.selleckchem.com/products/SL327.html,MAPK,1,e13
110,3,Camptothecin,S1288,L1700-03,348.35,7689-03-4,free base,Topoisomerase,TOP1,Natural product,Mammalian,Nucleic acid metabolism,Camptothecin is a specific inhibitor of DNA topoisomerase I (Topo I) with IC50 of 0.68 muM. Phase 2.,O1C([C@@](C2=C(C1)C(N3C(=C2)C4=C(C3)C=C5C(=N4)C=CC=C5)=O)(CC)O)=O,10,http://www.selleckchem.com/products/Camptothecine.html,DNA Damage,1,e14
111,3,SB203580,S1076,L1700-01,377.43,152121-47-6,free base,p38 MAPK,p38 MAPK,Synthetic small molecule,Mammalian,Kinase,SB203580 is a p38 MAPK inhibitor with IC50 of 0.3-0.5 muM; 10-fold less sensitive to SAPK3(106T) and SAPK4(106T) and blocks PKB phosphorylation with IC50 of 3-5 muM. ,N1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=C(C=C3)S(C)=O)C4=CC=C(C=C4)F,198,http://www.selleckchem.com/products/SB-203580.html,MAPK,1,e15
