"","expId","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24"
"32","2","Ondansetron HCl","S1390","L1700-04",329.82,"99614-01-4","hydrochloride","5-HT Receptor","5-HT Receptor","Synthetic small molecule","Mammalian","Receptor","Ondansetron HCl is a serotonin 5-HT3 receptor antagonist. ","C1(=CC=C2C(=C1)C3=C(N2C)CCC(C3=O)CN4C(=NC=C4)C).Cl",200,"http://www.selleckchem.com/products/Ondansetron-hydrochloride.html","Neuronal Signaling",1,"b8","ENTER_SCREEN_NAME","Confluency",77.14699,67.26008,65.80788,66.89413,67.43056,64.2149,64.59291,65.84615,63.95816,64.14142,62.12256,63.26338,65.13455,"Sytox Green",54.76354,99.31693,130.8756,193.0647,246.9,287.2765,306.3045,326.7248,346.2169,379.632,399.1241,426.0417,445.5338,"mCherry",3,9,13,19,28,23,25,21,30,22,20,16,19
"33","2","S3I-201","S1155","L1700-02",365.36,"501919-59-1","free base","STAT","STAT","Synthetic small molecule","Mammalian","Signaling-related","S3I-201 shows potent inhibition of STAT3 DNA-binding activity with IC50 of 86 muM; and low activity towards STAT1 and STAT5.","C1(=CC=C(C=C1)S(OCC(NC2=CC=C(C(=C2)O)C(O)=O)=O)(=O)=O)C",199,"http://www.selleckchem.com/products/S31-201.html","JAK/STAT",1,"b9","ENTER_SCREEN_NAME","Confluency",73.90594,62.62251,61.11349,60.43166,61.81062,59.4437,59.4423,59.26625,58.00603,58.47019,57.76042,56.71082,57.03809,"Sytox Green",39.44831,77.96842,125.7705,179.6058,220.4464,258.0384,284.4919,314.1942,329.9735,348.5374,374.5269,388.9139,413.9752,"mCherry",1,5,14,18,24,26,25,27,31,20,11,18,14
"34","2","Tenofovir Disoproxil Fumarate","S1400","L1700-04",635.51,"202138-50-9","fumarate","Reverse Transcriptase","Reverse Transcriptase","Synthetic small molecule","Virus","Reverse Transcriptase","Tenofovir disoproxil fumarate belongs to nucleotide analogue reverse transcriptase inhibitors (nRTIs). ","N1(C=NC2=C(C=1N)N=CN2C[C@H](OCP(OCOC(OC(C)C)=O)(OCOC(=O)OC(C)C)=O)C).C(=C/C(=O)O)/C(=O)O",201,"http://www.selleckchem.com/products/Tenofovir-Disoproxil-Fumarate.html","Microbiology",1,"b10","ENTER_SCREEN_NAME","Confluency",82.41276,71.1639,68.90326,68.25163,66.75539,67.41811,66.05196,65.66947,64.95317,65.35412,64.48125,63.76223,62.8784,"Sytox Green",38.52011,69.15057,110.9194,167.0752,221.8387,268.2485,301.1995,308.1609,333.6863,358.7476,380.0961,407.0137,423.2572,"mCherry",3,5,6,17,15,26,28,24,16,13,7,15,15
"35","2","ABT-751 (E7010)","S1165","L1700-02",371.41,"141430-65-1","free base","Microtubule Associated","Microtubules","Synthetic small molecule","Mammalian","Cytoskeleton","ABT-751 (E7010) binds to the colchicine site on Beta-tubulin and inhibits polymerization of microtubules; not a substrate for the MDR transporter and is active against cell lines resistant to vincristine; doxorubicin; and cisplatin. Phase 1/2.","C1=C(C=CC(=C1)S(=O)(=O)NC2=C(N=CC=C2)NC3=CC=C(C=C3)O)OC",199,"http://www.selleckchem.com/products/ABT-751.html","Cytoskeletal Signaling",1,"b11","ENTER_SCREEN_NAME","Confluency",63.00142,57.69005,55.56411,55.29401,54.39586,53.40122,53.35985,52.46897,54.16457,52.70718,51.75225,51.8882,52.992,"Sytox Green",30.16636,60.79681,117.4167,193.9929,261.7511,320.6916,356.8912,381.0243,414.4393,430.2186,445.0698,455.2799,468.2747,"mCherry",21,14,15,21,21,21,28,18,22,19,21,25,20
"36","2","Clopidogrel","S1415","L1700-04",419.9,"120202-66-6","sulfate","P2 Receptor","P2 Receptor","Synthetic small molecule","Mammalian","Receptor","Clopidogrel (Plavix) is an oral; thienopyridine class antiplatelet agent.","C1(=CC=CC(=C1Cl)[C@H](N2CCC3=C(C2)C=CS3)C(=O)OC).OS(O)(=O)=O",200,"http://www.selleckchem.com/products/Clopidogrel-bisulfate.html","Neuronal Signaling",1,"b12","ENTER_SCREEN_NAME","Confluency",73.40436,60.05482,57.96023,56.42994,56.24614,54.94987,54.12189,52.96073,53.23477,52.6124,52.24555,50.96383,51.02286,"Sytox Green",27.38177,67.75828,121.1295,189.816,239.9386,276.1382,293.7739,315.5865,331.8299,348.5374,373.1346,390.7703,399.5882,"mCherry",3,5,9,8,17,16,10,15,10,10,11,11,5
"37","2","WZ4002","S1173","L1700-02",494.18,"1213269-23-8","free base","EGFR","ERBB","Synthetic small molecule","Mammalian","Kinase","WZ4002 is a novel; mutant-selective EGFR inhibitor for EGFR(L858R)/(T790M) with IC50 of 2 nM/8 nM; does not inhibit ERBB2 phosphorylation (T798I).","C1(=CC(=C(C=C1)NC2=NC=C(C(=N2)OC3=CC(=CC=C3)NC(C=C)=O)Cl)OC)N4CCN(CC4)C",26,"http://www.selleckchem.com/products/WZ4002.html","Protein Tyrosine Kinase",1,"b13","ENTER_SCREEN_NAME","Confluency",75.00645,63.31663,60.67947,60.09632,59.1288,60.43301,59.88669,59.59622,58.38965,59.20934,60.13816,60.58207,59.50546,"Sytox Green",31.55865,71.93516,108.1348,141.0857,176.8212,213.0209,248.2923,272.4254,293.7739,326.7248,349.9297,383.8089,414.4393,"mCherry",3,5,13,7,5,9,18,10,16,11,11,10,10
"38","2","Tianeptine sodium","S1436","L1700-04",458.93,"30123-17-2","sodium","5-HT Receptor","SLC6A4 (SERT)","Synthetic small molecule","Mammalian","Signaling-related","Tianeptine is a selective serotonin reuptake enhancer (SSRE) compound used for treating major depressive episodes.","C12(=C(C(C3C(S(N1C)(=O)=O)=CC(=CC=3)Cl)NCCCCCCC(=O)[O-])C=CC=C2).[Na+]",200,"http://www.selleckchem.com/products/Tianeptine-sodium-salt.html","Neuronal Signaling",1,"b14","ENTER_SCREEN_NAME","Confluency",72.57187,62.84795,59.45422,60.02113,58.09822,58.10307,57.56957,57.29707,57.72863,56.30279,56.44279,55.87574,55.37626,"Sytox Green",33.87914,78.43253,119.2731,176.8212,222.3028,267.7844,280.7791,300.2713,322.5479,337.8632,350.3938,370.35,394.4831,"mCherry",4,1,11,13,15,21,27,24,22,18,15,13,11
"39","2","Danoprevir (ITMN-191)","S1183","L1700-02",731.83,"850876-88-9","free base","HCV Protease","HCV Protease","Synthetic small molecule","Virus","Protease","Danoprevir (ITMN-191) is a peptidomimetic inhibitor of the NS3/4A protease of hepatitis C virus (HCV) with IC50 of 0.2-3.5 nM; inhibition effect for HCV genotypes 1A/1B/4/5/6 is ~10-fold higher than 2B/3A. Phase 2.","[C@@H]1(CN2[C@@H](C1)C(N[C@@]3(C(NS(=O)(=O)C4CC4)=O)[C@@H](C3)/C=C\CCCCC[C@@H](C2=O)NC(OC(C)(C)C)=O)=O)OC(N5CC6=C(C5)C(=CC=C6)F)=O",196,"http://www.selleckchem.com/products/Danoprevir.html","Proteases",1,"b15","ENTER_SCREEN_NAME","Confluency",78.25011,68.12889,65.78273,65.88158,64.62456,63.53569,63.50293,62.57575,62.61541,61.60113,61.03833,61.28159,61.38144,"Sytox Green",37.12782,71.47105,115.5603,176.8212,227.872,271.0331,307.6968,326.2607,342.5042,358.2835,378.2397,402.8369,420.0085,"mCherry",3,9,9,17,25,24,24,23,19,19,16,16,11
"40","2","Ziprasidone HCl","S1444","L1700-04",449.4,"122883-93-6","hydrochloride","Others","5-HT Receptor; Dopamine Receptor","Synthetic small molecule","Mammalian","Receptor","Ziprasidone HCl was the fifth atypical antipsychotic.","C1(=CC=CC2=C1C(=NS2)N3CCN(CC3)CCC4C(=CC5=C(C=4)CC(N5)=O)Cl).Cl",200,"http://www.selleckchem.com/products/Ziprasidone-hydrochloride.html","Others",1,"b16","ENTER_SCREEN_NAME","Confluency",77.9419,70.71288,69.47883,68.80531,68.21783,65.30045,66.13198,70.27181,64.70461,63.47608,63.78189,63.97222,65.24274,"Sytox Green",42.69699,80.28892,125.3064,185.6391,232.513,290.0611,305.8404,323.9402,335.0786,361.0681,383.8089,401.4446,433.0032,"mCherry",7,5,13,17,18,19,28,20,18,23,18,9,9
"41","2","Thalidomide","S1193","L1700-02",258.23,"50-35-1","free base","TNF-alpha;E3 Ligase ","Other","Synthetic small molecule","Mammalian","Other","Thalidomide was introduced as a sedative drug; immunomodulatory agent and also is investigated for treating symptoms of many cancers. Thalidomide inhibits an E3 ubiquitin ligase; which is a CRBN-DDB1-Cul4A complex.Phase 3.","C1(N(C(C2C=CC=CC1=2)=O)C3C(NC(CC3)=O)=O)=O",201,"http://www.selleckchem.com/products/Thalidomide.html","Apoptosis",1,"b17","ENTER_SCREEN_NAME","Confluency",72.18763,65.72063,64.68735,64.23969,62.96185,63.68644,60.87365,61.2124,60.34857,61.01035,60.39558,59.02536,59.54227,"Sytox Green",36.19963,74.71974,125.3064,197.7056,246.4359,290.5252,307.6968,327.653,336.4709,362.9245,381.0243,397.7318,411.6547,"mCherry",2,1,7,8,8,11,13,9,6,6,5,4,5
"42","2","Cilomilast","S1455","L1700-04",343.42,"153259-65-5","free base","PDE","PDE","Synthetic small molecule","Mammalian","Metabolism-related","Cilomilast is a potent PDE4 inhibitor with IC50 of about 110 nM; has anti-inflammatory activity and low central nervous system activity.","C1(=C(C=CC(=C1)C2(CCC(CC2)(C(=O)O)[H])C#N)OC)OC3CCCC3",200,"http://www.selleckchem.com/products/Cilomilast(SB-207499).html","Metabolism",1,"b18","ENTER_SCREEN_NAME","Confluency",71.84486,62.23189,57.76397,59.74587,59.02364,56.69233,57.88838,59.25458,56.90374,58.34057,57.06148,56.00674,54.89912,"Sytox Green",41.7688,104.8861,127.6269,169.3957,208.844,230.6566,241.3308,255.7179,256.6461,271.9613,290.0611,308.625,321.6198,"mCherry",0,4,3,5,9,11,15,13,11,9,8,7,2
"43","2","Dimesna","S1201","L1700-02",326.34,"16208-51-8","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Dimesna is an uroprotective agent used to decrease urotoxicity.","S(CCSSCCS([O-])(=O)=O)([O-])(=O)=O.[Na+].[Na+]",199,"http://www.selleckchem.com/products/Dimesna.html","Others",1,"b19","ENTER_SCREEN_NAME","Confluency",72.22713,62.76073,59.84718,61.79788,61.32722,59.01079,60.36662,59.50197,56.90856,56.61414,58.59482,56.23519,56.95912,"Sytox Green",47.80207,72.86335,116.0244,165.2188,206.9876,243.6513,270.1049,289.597,304.4482,308.1609,328.1171,355.0348,366.6372,"mCherry",2,4,7,11,14,23,16,17,10,13,10,12,6
"44","2","Moxifloxacin HCl","S1465","L1700-04",437.89,"186826-86-8","hydrochloride","Topoisomerase","Other","Synthetic small molecule","Bacteria","Other","Moxifloxacin is a fourth-generation synthetic fluoroquinolone antibacterial agent.","C1(=C(C(=C2C(=C1)C(C(=CN2C3CC3)C(O)=O)=O)OC)N4C[C@@]5([C@](C4)(CCCN5)[H])[H])F.Cl",200,"http://www.selleckchem.com/products/Moxifloxacin.html","DNA Damage",1,"b20","ENTER_SCREEN_NAME","Confluency",75.45551,63.67921,63.04137,63.90326,61.41872,64.11199,60.71663,61.07819,60.13004,61.09167,59.76057,60.1939,59.23108,"Sytox Green",42.2329,80.28892,126.6987,190.2801,232.513,275.6741,307.6968,337.8632,350.8579,381.9525,406.0855,422.329,445.998,"mCherry",30,21,34,26,44,34,41,35,56,22,35,31,24
"45","2","Methotrexate","S1210","L1700-02",454.44,"59-05-2","free base","DHFR","DHFR","Synthetic small molecule","Mammalian","Metabolism-related","Methotrexate is an antimetabolite and antifolate drug; which acts by inhibiting the metabolism of folic acid.","N1=C(N=C2C(=C1N)N=C(C=N2)CN(C3=CC=C(C=C3)C(N[C@@H](CCC(=O)O)C(=O)O)=O)C)N",200,"http://www.selleckchem.com/products/Abitrexate.html","Metabolism",1,"b21","ENTER_SCREEN_NAME","Confluency",77.32933,66.23592,63.75505,62.55964,62.41942,61.8135,60.40834,60.08273,59.63237,58.86658,58.63026,58.90101,59.70245,"Sytox Green",49.19436,74.25565,106.7425,150.3677,182.8545,215.3414,228.3361,250.6128,270.569,285.8842,310.0173,329.5094,349.9297,"mCherry",2,1,7,14,21,18,18,16,18,12,10,20,13
"46","2","Pimasertib (AS-703026)","S1475","L1700-04",431.2,"1236699-92-5","free base","MEK","MEK","Synthetic small molecule","Mammalian","Kinase","AS-703026 is a highly selective; potent; ATP non-competitive allosteric inhibitor of MEK1/2 with IC50 of 5 nM-2 muM in MM cell lines. Phase 1/2.","C1=C(C=CC(=C1F)NC2=CN=CC=C2C(NC[C@@H](CO)O)=O)I",199,"http://www.selleckchem.com/products/AS703026.html","MAPK",1,"b22","ENTER_SCREEN_NAME","Confluency",79.52512,68.75687,70.71997,65.88966,68.0741,64.97942,64.15824,65.01862,63.8532,62.52402,62.08537,61.85729,62.02367,"Sytox Green",34.34324,66.36598,133.1961,215.8055,289.597,348.5374,386.5934,416.7598,458.9927,477.0925,534.6406,558.3096,586.6196,"mCherry",3,14,7,16,28,31,29,29,25,19,14,11,8
"47","2","JIB-04","S7281","L1700-21",308.76,"199596-05-9","free base","Histone demethylases","JMJD","Synthetic small molecule","Mammalian","Epigenetic modifier","JIB-04 is a pan-selective Jumonji histone demethylase inihibitor with IC50 of 230; 340; 855; 445; 435; 1100; and 290 nM for JARID1A; JMJD2E; JMJD3; JMJD2A; JMJD2B; JMJD2C; and JMJD2D; respectively.","C1=CN=C(C=C1)/C(C2=CC=CC=C2)=N/N(C3=NC=C(C=C3)Cl)[H]",38,"http://www.selleckchem.com/products/jib-04.html","Epigenetics",1,"b23","ENTER_SCREEN_NAME","Confluency",70.69791,62.02987,59.35777,59.67316,59.06072,55.77984,55.47213,55.79365,53.94212,55.05199,54.47988,53.1723,53.75592,"Sytox Green",40.8406,62.1891,103.9579,159.1855,198.6339,224.1592,258.0384,282.1714,300.2713,317.4429,323.4761,343.4323,351.322,"mCherry",2,4,6,13,12,11,17,12,11,6,9,8,9
"48","2","STF-118804","S7316","L1700-21",461.53,"894187-61-2","free base","Others","NAMPT","Synthetic small molecule","Mammalian","Metabolism-related","STF-118804 is a highly specific NAMPT inhibitor.","C1=NC=C(C=C1)CNC(C2=CC=C(C=C2)C3OC(=C(N=3)CS(C4=CC=C(C=C4)C)(=O)=O)C)=O",132,"http://www.selleckchem.com/products/stf-118804.html","Others",1,"b24","ENTER_SCREEN_NAME","Confluency",76.52184,66.01221,64.15794,64.22247,62.79561,61.42207,61.08262,60.17954,60.4957,58.64495,58.97161,59.11909,57.70325,"Sytox Green",34.80733,70.07877,118.3449,219.0542,307.2327,361.9962,415.8316,475.2361,523.5023,585.2273,659.0189,742.0923,802.8892,"mCherry",0,1,5,8,6,8,7,6,4,5,3,2,2
"49","2","ABT-737","S1002","L1700-01",813.43,"852808-04-9","free base","Autophagy;Bcl-2","BCL2","Synthetic small molecule","Mammalian","Cell death","ABT-737 is a BH3 mimetic inhibitor of Bcl-xL; Bcl-2 and Bcl-w with EC50 of 78.7 nM; 30.3 nM and 197.8 nM; respectively; no inhibition observed against Mcl-1; Bcl-B or Bfl-1. Phase 2.","C1=CC(=CC=C1C(=O)NS(C2=CC=C(C(=C2)[N+](=O)[O-])N[C@@H](CSC3=CC=CC=C3)CCN(C)C)(=O)=O)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(C=C6)Cl",122,"http://www.selleckchem.com/products/ABT-737.html","Apoptosis",1,"c1","ENTER_SCREEN_NAME","Confluency",69.286,62.54078,63.30495,61.72806,62.39497,61.78344,61.28696,61.43497,59.94891,60.41171,60.39583,58.976,58.2649,"Sytox Green",25.06128,150.3677,526.2869,801.9609,950.0081,1033.546,1085.989,1125.901,1152.819,1163.493,1191.803,1199.229,1223.826,"mCherry",3,31,66,58,57,49,42,35,38,31,28,23,15
"50","2","YM201636","S1219","L1700-03",467.48,"371942-69-7","free base","PI3K","PI3K","Synthetic small molecule","Mammalian","Kinase","YM201636 is a selective PIKfyve inhibitor with IC50 of 33 nM; less potent to p110A and insensitive to Fabl (yeast orthologue).","C1C(=CC=C(N=1)N)C(=O)NC2C=C(C=CC=2)C3N=C4C(=C(N=3)N5CCOCC5)OC6C(=CC=CN=6)4",74,"http://www.selleckchem.com/products/ym201636.html","PI3K/Akt/mTOR",1,"c2","ENTER_SCREEN_NAME","Confluency",67.07138,68.77744,68.60335,69.00234,68.50624,68.43549,67.75202,66.81603,66.03748,65.70338,65.71117,65.84671,64.42766,"Sytox Green",30.63045,323.9402,518.8613,751.3743,1025.656,1234.964,1389.509,1505.997,1564.474,1583.966,1615.988,1653.58,1665.647,"mCherry",2,10,15,15,14,12,8,9,6,3,3,3,3
"51","2","Nintedanib (BIBF 1120)","S1010","L1700-01",539.62,"656247-17-5","free base","VEGFR;PDGFR;FGFR","VEGFR;LCK;FLT3;PDGFR;FGFR","Synthetic small molecule","Mammalian","Kinase","Nintedanib (BIBF 1120) is a potent triple angiokinase inhibitor for VEGFR1/2/3; FGFR1/2/3 and PDGFRA/Beta with IC50 of 34 nM/13 nM/13 nM; 69 nM/37 nM/108 nM and 59 nM/65 nM. Phase 3.","C1=C(C=C2C(=C1)/C(C(N2)=O)=C(\C3=CC=CC=C3)NC4=CC=C(C=C4)N(C)C(CN5CCN(CC5)C)=O)C(OC)=O",11,"http://www.selleckchem.com/products/BIBF1120.html","Protein Tyrosine Kinase",1,"c3","ENTER_SCREEN_NAME","Confluency",80.04078,71.19626,67.30951,66.39593,65.91326,64.69485,62.93847,63.01064,62.49484,62.39643,62.1517,61.4784,61.90318,"Sytox Green",26.91767,382.8806,711.4619,901.7419,1009.877,1074.85,1098.519,1179.272,1258.633,1258.169,1232.18,1225.682,1204.798,"mCherry",0,10,27,18,20,10,11,7,4,7,5,5,4
"52","2","Raloxifene HCl","S1227","L1700-03",510.04,"82640-04-8","hydrochloride","Estrogen/progestogen Receptor","Estrogen/progesterone receptor","Synthetic small molecule","Mammalian","Receptor","Raloxifene is estrogen antagonists; inhibits human cytosolic aldehyde oxidase-catalyzed phthalazine oxidation activity with IC50 of 5.7 nM.","C1(C=CC2=C(C=1)SC(=C2C(C3=CC=C(C=C3)OCCN4CCCCC4)=O)C5=CC=C(C=C5)O)O.Cl",199,"http://www.selleckchem.com/products/Evista.html","Endocrinology & Hormones",1,"c4","ENTER_SCREEN_NAME","Confluency",58.77492,49.911,47.84301,48.65553,47.20528,46.60488,47.58402,47.12707,45.42963,45.03727,44.73311,45.37765,44.69851,"Sytox Green",29.23816,66.36598,103.9579,158.2573,213.0209,249.6846,272.8895,306.7686,316.5147,335.0786,365.709,378.7038,392.6267,"mCherry",2,4,6,14,27,19,17,19,23,26,16,14,17
"53","2","Dasatinib","S1021","L1700-01",488.01,"302962-49-8","free base","Bcr-Abl;c-Kit;Src","BCR-ABL;KIT;SRC","Synthetic small molecule","Mammalian","Kinase","Dasatinib is a novel; potent and multi-targeted inhibitor that targets Abl; Src and c-Kit; with IC50 of ＜1 nM; 0.8 nM and 79 nM; respectively.","N1=C(N=C(C=C1NC2=NC=C(S2)C(NC3=C(C=CC=C3C)Cl)=O)N4CCN(CC4)CCO)C",200,"http://www.selleckchem.com/products/Dasatinib.html","Angiogenesis",1,"c5","ENTER_SCREEN_NAME","Confluency",76.82749,65.57644,61.53621,62.83663,61.13548,61.278,59.52369,59.10263,61.34971,59.41242,59.8717,59.43848,60.09134,"Sytox Green",42.69699,94.67594,137.3729,181.9263,221.3746,269.6408,312.3378,365.2449,408.8701,442.2852,489.6231,527.2151,562.0224,"mCherry",3,12,10,9,10,10,19,16,17,16,15,11,11
"54","2","Vincristine","S1241","L1700-03",923.04,"2068-78-2","sulfate","Microtubule Associated;Autophagy","Microtubules","","Mammalian","Cytoskeleton","Vincristine is an inhibitor of polymerization of microtubules by binding to tubulin with IC50 of 32 muM.","C1(=CC2=C(C=C1[C@@]3(C4=C(C5=C(N4)C=CC=C5)CCN6C[C@](C3)(C[C@@](C6)(O)CC)[H])C(OC)=O)[C@]78[C@@](N2C=O)([C@]([C@@H]([C@]9([C@@]7(N(CC8)CC=C9)[H])CC)OC(=O)C)(C(OC)=O)O)[H])OC.S(=O)(=O)(O)O",108,"http://www.selleckchem.com/products/Vincristine-Sulfate.html","Cytoskeletal Signaling",1,"c6","ENTER_SCREEN_NAME","Confluency",63.30296,62.22382,62.63145,60.12259,59.56689,57.35879,56.30439,54.38708,53.65284,52.89369,52.77605,51.76918,51.78751,"Sytox Green",48.73027,71.00696,120.6654,184.2468,234.3694,295.1662,333.6863,361.0681,386.5934,418.6162,453.4235,491.9436,530.9279,"mCherry",13,10,18,19,26,28,18,26,19,20,15,18,15
"55","2","Nilotinib (AMN-107)","S1033","L1700-01",529.52,"641571-10-0","free base","Bcr-Abl","BCR-ABL","Synthetic small molecule","Mammalian","Kinase","Nilotinib (AMN-107) is a Bcr-Abl inhibitor with IC50 less than 30 nM.","C1(=CC=C(C(=C1)NC2=NC=CC(=N2)C3=CN=CC=C3)C)C(=O)NC4=CC(=CC(=C4)N5C=C(N=C5)C)C(F)(F)F",50,"http://www.selleckchem.com/products/Nilotinib.html","Angiogenesis",1,"c7","ENTER_SCREEN_NAME","Confluency",71.38714,65.84194,65.95226,62.43366,62.26023,62.0507,62.63311,62.41071,63.48414,61.80978,60.44001,62.63566,60.77384,"Sytox Green",41.3047,123.45,180.534,248.7564,313.266,367.5654,414.9034,463.6337,518.3972,566.6634,606.1117,658.5547,696.1467,"mCherry",2,4,5,7,7,8,12,9,9,11,8,8,7
"56","2","Entecavir Hydrate","S1252","L1700-03",295.29,"209216-23-9","hydrate","Others","Other","Synthetic small molecule","Virus","Other","Entecavir hydrate belongs to the family of medicines called antivirals. ","N1(=C(NC2=C(C1=O)N=CN2[C@H]3C[C@@H]([C@H](C3=C)CO)O)N).O",199,"http://www.selleckchem.com/products/Entecavir.html","Others",1,"c8","ENTER_SCREEN_NAME","Confluency",77.47295,68.26176,66.65945,66.27163,64.41174,64.42162,64.43023,63.41738,63.69347,62.4828,62.97778,62.18175,62.26023,"Sytox Green",61.26091,89.10677,129.9474,198.1698,245.5077,292.8457,330.4376,355.0348,368.9577,388.4498,410.2624,424.6494,440.8929,"mCherry",0,3,8,19,26,18,22,29,23,17,8,8,11
"57","2","Sunitinib Malate","S1042","L1700-01",532.56,"341031-54-7","malate","VEGFR;PDGFR;c-Kit","PDGFR","Synthetic small molecule","Mammalian","Kinase","Sunitinib Malate is a multi-targeted RTK inhibitor targeting VEGFR2 (Flk-1) and PDGFRBeta with IC50 of 80 nM and 2 nM; and also inhibits c-Kit.","C1(=CC=C2C(=C1)/C(C(N2)=O)=C/C3NC(=C(C=3C)C(NCCN(CC)CC)=O)C)F.C(C[C@@H](C(O)=O)O)(O)=O",28,"http://www.selleckchem.com/products/Sunitinib-Malate-(Sutent).html","Protein Tyrosine Kinase",1,"c9","ENTER_SCREEN_NAME","Confluency",78.9369,73.05379,71.93909,73.59505,71.40642,71.76405,71.60169,69.19477,68.6119,68.58518,67.27974,65.95394,66.71642,"Sytox Green",45.48158,112.7758,259.4307,446.9261,578.7299,657.6265,713.3183,741.1641,773.651,796.3918,818.6685,840.9451,853.9399,"mCherry",0,3,9,14,20,23,25,24,18,13,13,14,11
"58","2","Avagacestat (BMS-708163)","S1262","L1700-03",520.88,"1146699-66-2","free base","Gamma-secretase;Beta Amyloid","Gamma-secretase","Synthetic small molecule","Mammalian","Signaling-related","Avagacestat (BMS-708163) is a potent; selective; orally bioavailable gamma-secretase inhibitor of ABeta40 and ABeta42 with IC50 of 0.3 nM and 0.27 nM; demonstrating a 193-fold selectivity against Notch. Phase 2.","C1(=C(C=C(C=C1)C2N=CON=2)F)CN([C@@H](C(N)=O)CCC(F)(F)F)S(C3=CC=C(C=C3)Cl)(=O)=O",199,"http://www.selleckchem.com/products/BMS-708163.html","Proteases",1,"c10","ENTER_SCREEN_NAME","Confluency",78.67998,69.7289,68.01414,67.08722,65.85174,65.58756,64.74109,63.97739,64.06236,62.81217,63.34158,63.21037,63.80524,"Sytox Green",73.32745,98.85282,128.091,168.0034,228.3361,279.3869,322.5479,352.7143,361.5322,390.3062,411.1906,430.2186,441.357,"mCherry",1,5,12,14,9,17,15,8,14,8,9,7,2
"59","2","Elesclomol (STA-4783)","S1052","L1700-01",400.5,"488832-69-5","free base","HSP (e.g. HSP90)","Copper","Synthetic small molecule","Mammalian","Metal (Cu)","Elesclomol (STA-4783) is a novel potent oxidative stress inducer that elicits pro-apoptosis events among tumor cells.","C1=CC=C(C=C1)C(N(NC(CC(NN(C)C(=S)C2=CC=CC=C2)=O)=O)C)=S",199,"http://www.selleckchem.com/products/Elesclomol.html","Cytoskeletal Signaling",1,"c11","ENTER_SCREEN_NAME","Confluency",76.3893,66.48535,65.25138,66.82942,68.95839,71.16183,70.75903,71.74895,71.50957,73.05949,71.97073,71.86183,73.18307,"Sytox Green",29.70226,47.33797,66.83008,177.7495,371.7423,574.553,771.7946,954.6491,1146.322,1284.159,1418.747,1534.307,1614.596,"mCherry",1,3,6,3,4,4,5,7,8,5,1,1,2
